"UID","SITE_ID","LAT_DD83","LON_DD83","DATE_COL","AGGR_ECO9_2015","TP","TN","CHLA","MMI","ELEVMAX","ELEVMEAN","ELEVMIN","NDEP","AG_PCT","URBAN_PCT","FOREST_PCT","WETLAND_PCT","ROADDEN","Tsummer","SHRUB_GRASS_PCT","POPDEN","DEPTH","aqveg","Rveg","Type","WS_AREA","PrecipNorm","TMAX","TMIN","PrecipWinter","PrecipSummer"
4944,"NWCA11-1587",36.8229,-89.11822,"13-Jul-11","CPL",625,1498,60,49.5,93.65,92.31,91.29,5.01554,40.642939,2.152698,19.575201,11.940299,0.772333,24.047,0,46.06245156201,0.36,3.4,0.313650793650794,"Wetland",3.14,1290.92004394531,20.1900005340576,8.57999992370605,85.4800020853678,117.869999694824
4946,"NWCA11-1591",37.63878,-87.53352,"30-Jun-11","TPL",245,1420,33,43.4,117.91,115.07,112.22,4.91763,51.032702,3.327596,31.841653,13.539874,1.73608,23.596,0,151.57242818601,0.91,46.4,13.8689223057644,"Wetland",3.14,1162,19.6599998474121,8.34000015258789,67.1933314005534,129.714001464844
4949,"NWCA11-1602",36.71432,-89.17856964,"9-Aug-11","CPL",711,2643,6.08,48.4,94.27,93.327,91.76,4.916699,18.663991,1.920871,4.15711,75.258027,0.547174,24.048,0,24.7303382157,0.49,0.4,18.46,"Wetland",3.14,1288.22998046875,20.3799991607666,8.60000038146973,81.9300015767415,132.895999908447
4957,"NWCA11-1631",30.09146,-90.9148,"29-Apr-11","CPL",420,1916,6.4,52.4,10.3,5.325,1.65,3.639529,14.433583,48.361126,0,0.460035,5.81635,26.624,0.632547,117.16596244002,NA,0,18.5238095238095,"Wetland",3.14,1596.19995117188,25.5200004577637,14.289999961853,70.0699984232585,145.32600069046
4961,"NWCA11-2159",40.86241699,-97.40484414,"10-Sep-11","SPL",1782,1385,9.5,28.6,483.82,483.669,483.58,5.69784,79.431198,2.987647,0,4.998564,1.05364,20.654,0.172364,25.949368809,0.05,29,16.7,"Wetland",3.14,731.5,16.8500003814697,4.23999977111816,13.3466667334239,112.455996322632
5039,"NWCA11-ND-5066",48.85173,-101.74076,"28-Jun-11","TPL",3780,2770,0,50.3,536.95,536.801,536.27,2.61979,86.427547,4.533715,0,2.66858,1.45824,16.458,6.370158,4.15519606671,0.004,4.6,0.766666666666667,"Wetland",3.14,437.859985351562,10.3299999237061,-2.28999996185303,20.1866664886475,86.2759998321533
5040,"NWCA11-ND-5017",48.35183,-98.22801,"27-Jul-11","TPL",4420,5420,0,42.3,479.02,475.243,472.65,3.46018,60.298765,2.987647,0,30.508475,0.496712,15.991,5.056018,4.9565933625,0.5,67,5.11333333333333,"Wetland",3.14,499.450012207031,9.4399995803833,-2.26999998092651,16.9033334255219,79.3719985961914
5041,"NWCA11-ND-5019",47.93109344,-98.22120929,"6-Jul-11","TPL",37,1810,0,23.4,457.63,456.507,455.94,3.483589,74.137931,1.781609,0,17.241379,0.54627,16.62,3.994253,7.0175002053,0.3,56.26,9.3,"Wetland",3.14,519.330017089844,9.97999954223633,-1.64999997615814,19.1633333365122,83.6259994506836
5042,"NWCA11-ND-5021",46.108715,-98.896053,"16-Jun-11","NPL",120,2480,0,37.9,610.17,606.927,606.47,3.807329,29.452251,1.319186,0.258102,2.408948,0.620702,16.965,46.171494,3.22852354461,1.11,37.4,1.36666666666667,"Wetland",3.14,526.080017089844,11.6499996185303,-0.449999988079071,26.2700004577637,72.8479999542236
5043,"NWCA11-ND-5023",46.9166,-100.20016,"30-Jun-11","NPL",200,2160,6.01,68.3,564.42,561.563,559.57,3.28622,4.95702,1.404012,0,18.080229,0.219491,16.776,66.962751,4.39738603161,1.3,14.2,1.93333333333333,"Wetland",3.14,463.25,11.8599996566772,-0.899999976158142,17.7766663233439,88.5460006713867
5047,"NWCA11-ND-5030",48.23701,-98.26264,"26-Jul-11","TPL",261,3500,59.5,40.2,468.14,465.945,464.28,3.459709,58.961858,3.785489,0,32.090622,1.70371,16.101,3.498709,4.9565933625,0.55,59,13.6666666666667,"Wetland",3.14,507.130004882812,9.52999973297119,-2.16000008583069,17.146666208903,87.5860000610352
5048,"NWCA11-ND-5032",48.68823,-101.22047,"30-Jun-11","TPL",46,1900,0,51,462.35,461.149,459.43,2.807159,48.839209,3.582688,0,3.03812,1.41921,16.792,39.753511,5.67917208261,0.606,32,5.33333333333333,"Wetland",3.14,445.190002441406,10.6000003814697,-2.28999996185303,21.3700003623962,78.931999206543
5049,"NWCA11-ND-5034",47.273941,-97.749911,"5-Jul-11","TPL",1520,2160,0,48.2,379.18,376.635,373.14,3.66088,83.716255,3.475014,0.890293,2.843194,1.12479,17.225,7.466973,5.57546888301,0.97,19.6,3.36666666666667,"Wetland",3.14,514.489990234375,11.0299997329712,-1.25999999046326,19.6266661485036,84.3900020599365
5050,"NWCA11-ND-5037",47.36711,-100.807,"18-Jul-11","NPL",606,1970,0,31.7,560.08,555.523,553.45,3.05765,41.721664,5.997131,0,14.748924,1.83115,16.774,30.875179,6.98416444401,2,12.6,1.43333333333333,"Wetland",3.14,438.809997558594,11.8900003433228,-0.850000023841858,23.0666664441427,91.6659980773926
5051,"NWCA11-ND-5067",46.13702989,-99.3487305,"15-Jun-11","NPL",685,309,0,51.4,634.34,630.832,627.19,3.62185,18.916595,1.51906,0,1.203783,0.595354,16.682,60.160504,2.66064233721,1.2,20,1.5,"Wetland",3.14,503.279998779297,11.5699996948242,-0.730000019073486,23.5800005594889,85.0799999237061
5063,"NWCA11-1043",33.18762,-92.72879,"4-Jun-11","CPL",1850,2670,191,35.9,67.13,60.781,56.74,4.273439,12.894888,7.524411,36.760483,31.591039,1.26328,26.491,11.085583,177.95044293,0.15,0,34.147619047619,"Wetland",3.14,1366.26000976562,23.9500007629395,10.8800001144409,62.9399983088175,57.4260000228882
5066,"NWCA11-1046",34.89171,-91.36839,"28-Jun-11","CPL",66.7,734,21.5,54.9,56.86,51.667,50.31,4.69278,47.286822,3.215619,8.498421,38.817112,0.823425,25.563,0,36.791066949,NA,0,23.1366213151927,"Wetland",3.14,1254.02001953125,22.1200008392334,10.8999996185303,63.4200019836426,97.5560028076172
5069,"NWCA11-1050",34.902155,-91.346467,"29-Jun-11","CPL",57.6,992,76.8,53.2,51.83,51.83,51.83,4.67883,69.988512,1.952901,0,27.713958,1.08248,25.497,0,53.576792139,0.35,0.4,4.22554621848739,"Wetland",3.14,1254.25,22.1000003814697,10.8999996185303,65.3066673278809,96.0340019226074
5070,"NWCA11-1053",34.45642,-90.68922,"6-Jul-11","CPL",152,881,39.1,77.8,54.72,52.804,51.34,4.110539,79.896907,3.837342,0,16.008018,1.73431,25.747,0,13.36794589611,4,74.2,11.6171428571429,"Wetland",3.14,1324.22998046875,22.4699993133545,10.9099998474121,65.5033327738444,67.9419982910156
5090,"NWCA11-2401",33.94479,-82.31815,"4-Apr-11","SAP",108,1203,9.8,34.8,175.7,167.658,161.18,2.702039,12.51076,10.731708,57.187948,0.315638,2.20453,25.58,18.450502,141.24898704501,0.55,58,6.58452380952381,"Wetland",3.14,1149.82995605469,23.2099990844727,10.0500001907349,66.6500015258789,74.656001663208
5092,"NWCA11-ND-5079",47.46649,-99.52478,"22-Jul-11","TPL",424,3440,227,22.1,517.43,516.882,516.65,3.453639,50.415592,3.811981,0,4.929779,1.35119,16.745,40.842648,3.94672777161,0.2,96,15.3333333333333,"Wetland",3.14,479.829986572266,11.0299997329712,-1.3400000333786,19.7566665410995,106.711999511719
5109,"NWCA11-1942",38.50860074,-93.61546574,"5-Jul-11","TPL",108,335,1.05,39.1,241.57,235.022,229.93,5.50186,41.135973,3.958692,51.606426,0.688468,1.80212,22.765,2.180149,39.647048922,0.25,0,36.9122448979592,"Wetland",3.14,1097.13000488281,18.7099990844727,6.67000007629395,53.1000003814697,96.8279983520508
5114,"NWCA11-1662",29.74404,-92.8194,"10-May-11","CPL",3140,19913,463.2,78.1,0.75,0.106,-0.24,3.82605,0.744346,0,0,64.443172,0.02343,26.883,0,3.42663187971,0.19,18,17.9333333333333,"Wetland",3.14,1534.38000488281,25.1299991607666,15.1999998092651,81.5166664123535,146.350003433228
5117,"NWCA11-1935",39.68618,-94.89003,"7-Jul-11","TPL",1292,1215,1.99,51.8,251.43,246.823,245.87,5.573999,66.360505,13.37543,13.719862,6.400689,3.48858,22.4,0.143513,58.25249849601,0.4,67.8,25.9478835978836,"Wetland",3.14,925.340026855469,18.1399993896484,6.01000022888184,28.6733338038127,114.698001098633
5121,"NWCA11-2488",44.76712,-97.47627,"2-Aug-11","TPL",11510,70050,279.2,43.4,547.37,542.303,539.78,5.08725,78.634929,3.842845,1.663321,8.574706,1.31948,17.821,5.821623,16.41177984381,0.95,99,10.7133333333333,"Wetland",3.14,615.380004882812,12.2799997329712,0.660000026226044,37.6966667175293,58.2719997406006
5123,"NWCA11-2481",45.80041011,-98.08171846,"27-Jun-11","TPL",482,1948,14.76,43.9,393.63,392.692,391.86,4.413929,75.839311,3.787662,0.200861,13.916786,1.14079,18.13,4.677188,7.36885565871,NA,79.4,11.54,"Wetland",3.14,557.969970703125,12.460000038147,0.0700000002980232,27.7466665903727,81.1239994049072
5145,"NWCA11-1065",35.23576,-90.25755,"5-Jul-11","CPL",103,978,6.29,53.7,67.75,64.955,62.68,4.153339,81.536697,6.766055,0.688074,10.865826,2.04917,25.482,0,139.03713299502,0.3,58,21.6690476190476,"Wetland",3.14,1317.73999023438,21.8199996948242,10.6000003814697,74.5800005594889,101.370000457764
5146,"NWCA11-1078",34.78365,-91.83731,"16-Jun-11","CPL",386,3960,198,55.1,70.17,66.158,64.82,4.713749,39.278557,8.388205,8.674492,15.344976,2.58371,25.716,0,471.18650520006,0.2,0,26.3579365079365,"Wetland",3.14,1269.11999511719,22.2700004577637,11.0699996948242,59.5933329264323,108.027998733521
5158,"NWCA11-3986",39.960137,-74.208527,"21-Sep-11","CPL",33,1255,17.62,59.2,5.79,1.165,0.93,4.56502,0.974212,72.693411,2.492837,23.123209,10.706101,21.691,0.716333,5949.33665381952,0.19,0.2,17.5063492063492,"Wetland",3.14,1190.35998535156,17.9899997711182,6.21000003814697,86.3399988810221,114.350001525879
5183,"NWCA11-ND-5040",48.8177986,-99.68523507,"27-Jun-11","TPL",124,1900,0,62.1,580.16,578.857,576.49,2.951129,70.470183,3.612385,0.802752,12.012615,1.42558,15.354,1.232798,226.72824000801,1.5,35.4,0.69047619047619,"Wetland",3.14,464.739990234375,8.93000030517578,-2.9300000667572,21.2233326435089,64.6480003356934
5184,"NWCA11-ND-5042",48.07131867,-100.4196745,"14-Jul-11","TPL",140,2350,67.4,72.8,479.16,473.128,471.06,2.943639,80.597015,4.305396,0,11.653272,1.46808,16.944,3.444317,6.73953988851,0.2,41,14.5,"Wetland",3.14,459.529998779297,11.0600004196167,-1.85000002384186,22.0966663360596,84.0839996337891
5185,"NWCA11-ND-5043",46.53615,-99.43018,"21-Jun-11","NPL",373,1420,0,30.6,590.91,587.733,585.42,3.49333,58.617723,4.04359,0,0.946372,1.67757,16.804,35.589332,3.31489971111,0.013,78.8,3.1202380952381,"Wetland",3.14,496.779998779297,11.5299997329712,-0.910000026226044,22.9399995803833,100.541999816895
5186,"NWCA11-ND-5046",46.917033,-100.237533,"29-Jun-11","NPL",834,2680,0,26.9,578.72,570.926,565.94,3.2915,11.381881,1.404817,0,9.575688,0.861347,16.714,72.018349,4.39738603161,0.8,31.4,4.96666666666667,"Wetland",3.14,462.320007324219,11.8199996948242,-0.939999997615814,18.1899994214376,86.2519996643066
5187,"NWCA11-ND-5048",48.02947,-101.61166,"13-Jul-11","NPL",365,1570,0,66.2,645.24,635.615,632.18,2.785959,28.087306,5.025847,0.746697,2.95807,2.01471,16.787,60.252728,6.88053894411,1.5,4.4,0.673333333333333,"Wetland",3.14,431.829986572266,11.2200002670288,-1.32000005245209,27.8433332443237,88.9880020141602
5188,"NWCA11-ND-5049",46.00809,-99.0877,"13-Jun-11","NPL",34,1530,0,54.9,607.99,601.974,599.65,3.780699,40.252294,4.415138,0,3.010321,1.21158,16.973,45.269495,2.66064233721,1.2,100,1.66666666666667,"Wetland",3.14,519.320007324219,11.789999961853,-0.479999989271164,24.193333307902,74.1120002746582
5189,"NWCA11-ND-5055",48.37927,-99.73717,"15-Jul-11","TPL",43,2200,0,50.7,510.56,505.534,502.23,3.118479,63.310384,2.581756,0,4.962708,0.635001,15.844,24.956971,5.6735543943,1.4,28.02,6.93333333333333,"Wetland",3.14,465.459991455078,9.89999961853027,-2.49000000953674,24.3800001144409,77.660001373291
5190,"NWCA11-ND-5056",46.58856,-99.42087,"22-Jun-11","NPL",2350,3750,20.8,46.1,579.58,579.353,578.88,3.47759,27.395295,3.442341,0.143431,2.897304,1.41305,16.789,66.121629,3.31489971111,0.013,93.4,2.32460317460317,"Wetland",3.14,490.220001220703,11.4899997711182,-0.930000007152557,22.613333384196,94.0900012969971
5191,"NWCA11-ND-5062",48.593365,-102.232767,"11-Jul-11","NPL",567,1900,0,54.9,696.02,691.93,687.89,2.581959,57.015782,3.070301,0.344333,4.964132,0.877052,15.957,26.657102,7.07100680871,1.15,21.6,2.93333333333333,"Wetland",3.14,432.950012207031,10.25,-2.53999996185303,21.7300004959106,79.1859977722168
5192,"NWCA11-ND-5059",48.47493,-98.21768,"25-Jul-11","TPL",272,2260,0,40.9,491.22,490.245,489.5,3.412569,68.568971,3.527387,0,22.139375,1.66202,15.684,5.764267,9.02932414761,0.3,58.8,11.8,"Wetland",3.14,504,9.14999961853027,-2.59999990463257,17.6899998982747,78.2240005493164
5193,"NWCA11-ND-5065",47.197235,-99.924348,"28-Jun-11","NPL",18,1250,0,33,569.74,563.64,559.19,3.201289,1.833811,2.120344,0,6.275072,1.51157,16.453,71.289398,2.56897741113,1.08,27,3.76666666666667,"Wetland",3.14,452.829986572266,11.1099996566772,-1.26999998092651,18.9266672134399,88.0319984436035
5194,"NWCA11-ND-5069",47.13159761,-99.20890347,"23-Jun-11","NPL",47,1040,0,41.4,567.18,558.986,555.46,2.94739,17.812142,2.262314,0.486827,9.564719,0.383974,16.832,60.910653,3.91784938311,0.5,81,8.26666666666667,"Wetland",3.14,491.329986572266,11.0900001525879,-1.14999997615814,18.2466668883959,111.597998046875
5195,"NWCA11-ND-5072",48.110599,-102.209301,"12-Jul-11","NPL",145,1240,0,42.3,666.36,660.719,659.1,2.55285,55.325869,3.58886,0,5.368935,1.20201,16.284,35.716336,4.63038153201,1.2,19.8,4.01,"Wetland",3.14,417.440002441406,11.1300001144409,-2.09999990463257,24.0566673278809,96.7619979858398
5196,"NWCA11-ND-5073",46.9132,-100.22382,"29-Jun-11","NPL",266,1360,0,52.5,569.78,565.862,561.47,3.282429,4.896908,1.918671,0,10.824742,0.802774,16.776,80.068729,4.39738603161,1.54,65,5.83666666666667,"Wetland",3.14,462.609985351562,11.8299999237061,-0.930000007152557,17.7766663233439,88.5460006713867
5197,"NWCA11-ND-5075",46.56541,-98.98908,"20-Jun-11","NPL",206,2730,46.7,19.7,585.07,579.198,577.69,3.547899,10.779817,4.243119,0,3.09633,1.59534,17.228,74.111239,6.41118095631,1.25,46.8,3.73333333333333,"Wetland",3.14,518.080017089844,11.6300001144409,-0.620000004768372,18.4633334477743,93.5099987030029
5244,"NWCA11-ND-5078",48.67247306,-101.2071914,"29-Jun-11","TPL",320,2070,0,25.6,462.05,460.978,460.51,2.79954,57.499284,3.814167,0.086034,15.91626,0.998513,16.773,21.393748,5.67917208261,0.5,22.6,7.71111111111111,"Wetland",3.14,444.910003662109,10.5799999237061,-2.3199999332428,21.4733335177104,79.6780006408691
5245,"NWCA11-ND-5082",48.79753,-97.73666,"23-Jun-11","TPL",163,883,0,55.4,296.34,294.59,292.84,3.51903,56.527977,3.443329,8.005739,28.321377,1.54157,16.409,3.701578,10.97738512611,0.6,67.6,16.9936507936508,"Wetland",3.14,504.470001220703,9.52000045776367,-1.79999995231628,10.7433334589005,74.4979995727539
5247,"NWCA11-ND-5018",48.95537,-101.23631,"28-Jun-11","TPL",402,1530,52.1,26.3,462.19,461.424,460.26,2.83745,47.853463,3.921007,0,14.939897,1.22959,16.691,33.285633,6.7115964864,0.3,61,10.1666666666667,"Wetland",3.14,469.309997558594,10.3299999237061,-2.45000004768372,18.0733335812887,74.0500003814697
5249,"NWCA11-2433",34.30138636,-80.06408546,"20-Apr-11","CPL",35,1951,1.88,68.4,64.99,63.368,62.85,3.26545,60.333429,6.984766,2.615694,26.875539,1.62035,25.703,3.190572,168.67983531399,0.18,38,10.5,"Wetland",3.14,1165.63000488281,23.4699993133545,10.4899997711182,50.5366681416829,111.015998077393
5278,"NWCA11-1086",34.82497,-91.98692,"31-May-11","CPL",359,1960,16.9,34.5,78.07,77.539,76.47,4.735469,57.396789,6.221331,33.658257,1.232798,2.39477,25.767,0.602065,244.93716988299,NA,0,15.530626566416,"Wetland",3.14,1273.98999023438,22.3199996948242,11,62.6999988555908,134.434001922607
5279,"NWCA11-1074",34.32261,-91.73957,"1-Jun-11","CPL",189,570,1.26,58,56.88,56.172,54.48,4.560999,89.956958,1.578192,0.573888,7.48924,0.639925,25.914,0,34.41526653201,0.02,0,18.5477083333333,"Wetland",3.14,1294.59997558594,22.6700000762939,11.3599996566772,52.3566659291585,77.65
5280,"NWCA11-1061",34.49203216,-91.01665112,"15-Jun-11","CPL",538,1150,39.6,44.5,53.33,53.204,52.7,4.31149,90.140441,5.875609,0,3.98395,1.46679,25.639,0,24.60498010971,0.38,0,34.814880952381,"Wetland",3.14,1282.06994628906,22.3700008392334,11.1300001144409,63.1400012969971,80.665998840332
5289,"NWCA11-1959",33.97222,-90.48928,"23-Aug-11","CPL",829,1485,33.07,49.6,44.12,43.694,43.09,3.82097,88.844279,4.100946,0,7.054775,2.03919,25.784,0,19.67565934191,NA,0,17.50589569161,"Wetland",3.14,1375.15002441406,22.9599990844727,11.3000001907349,48.9566663106283,101.743998718262
5299,"NWCA11-5615",47.45173,-112.82783,"21-Jul-11","WMT",16,148,2.03,39.5,1753.86,1715.72,1706.49,1.531219,0.401376,0,88.675459,1.863532,0.589952,11.085,9.059633,1.67143191657,0.72,0.24,13.0428571428571,"Wetland",3.14,648.590026855469,9.72999954223633,-3.5,82.5833333333333,57.232000541687
5300,"NWCA11-5614",45.89917,-112.385,"13-Jul-11","WMT",155,300,2.68,66.6,1891.9,1872.71,1865.39,1.210989,0,0,90.794379,0,1.94881,12.979,9.205621,26.30471284701,0.7,12.2,17.5333333333333,"Wetland",3.14,494.989990234375,10.789999961853,-1.61000001430511,26.453332901001,53.2939992904663
5301,"NWCA11-5616",45.61499,-113.56281,"21-Jul-11","WMT",114,1670,11.77,49.5,1900.19,1888.72,1878.95,1.01442,0,1.203783,0,0,1.0052,10.842,98.796216,0.95885573784,0.66,9.2,15.6466666666667,"Wetland",3.14,368.959991455078,10.7200002670288,-6.01000022888184,35.216667175293,31.9059999465942
5302,"NWCA11-5610",45.89307,-112.39162,"7-Jul-11","WMT",113,190,1.1,68.3,1917.34,1890.8,1878.04,1.302039,0,0,98.278335,0,1.01808,12.563,1.721664,26.30471284701,0.42,7.22,7.78888888888889,"Wetland",3.14,522.890014648438,10.6700000762939,-1.62999999523163,28.2366669972738,55.5980003356934
5303,"NWCA11-6086",45.17253,-99.18797,"29-Jun-11","NPL",2220,4188,25.49,59.1,497.21,496.797,494.23,4.418079,25.236593,2.925151,0.315457,1.26183,0.035971,18.201,46.802409,6.2240826687,0.42,79.88,14.0033333333333,"Wetland",3.14,523.309997558594,13.2799997329712,0.300000011920929,33.4233334859212,77.8259986877441
5304,"NWCA11-6092",45.41769728,-98.76864607,"1-Aug-11","TPL",1027,2423,42.8,58.3,438.24,436.311,435.43,4.33535,93.665807,3.03812,0,1.433075,0.408802,18.013,1.862998,6.98631413571,0.86,60,11.6,"Wetland",3.14,536.489990234375,12.8699998855591,0.109999999403954,26.7200005849202,80.3459991455078
5306,"NWCA11-6101",45.03430426,-98.7991137,"1-Jul-11","TPL",2222,3581,38.72,64.9,418.82,416.371,415.48,4.794489,86.706862,3.962102,0.746483,7.80936,1.22937,18.237,0.775194,2.69205891591,0.3,20.42,2.63666666666667,"Wetland",3.14,546.570007324219,13.2600002288818,0.25,31.2899996439616,77.2580005645752
5307,"NWCA11-6308",47.411035,-119.088297,"17-Aug-11","XER",1513,4085,24.9,46.3,389.57,387.386,386.45,0.285755,46.193623,2.815283,0,6.549842,2.41998,17.718,44.441253,7.77429269331,0.23,0.2,8.97857142857143,"Wetland",3.14,239.309997558594,16.8400001525879,3.36999988555908,30.2566666603088,9.92400021553039
5310,"NWCA11-1082",34.05208,-93.01397,"9-Jun-11","CPL",38.6,532,69.2,50.7,51.86,51.802,51.8,4.11764,25.366274,0,8.072393,65.728239,0.27851,26.116,0.833094,21.202694136,NA,91.4,20.3790476190476,"Wetland",3.14,1350.5400390625,23.5300006866455,10.1000003814697,59.5366655985514,92.0919998168945
5312,"NWCA11-1063",33.13526,-93.4018,"6-Jun-11","CPL",335,2380,7.99,59.8,61.58,61.121,60.91,3.968009,0.200803,0,46.385542,52.180149,0.273226,27.277,1.233505,37.093059783,0.35,0,32.4642857142857,"Wetland",3.14,1325.5400390625,24.0699996948242,11.1199998855591,66.866665204366,50.5400005340576
5339,"NWCA11-2686",44.86252,-72.04634,"30-Jun-11","NAP",46,735,2.22,49.9,353.91,350.751,348.89,3.831739,13.373425,9.077892,44.84536,28.808706,1.71643,16.095,1.918671,70.861090404,0.31,2,23.0353741496599,"Wetland",3.14,1149.88000488281,10.6999998092651,-1.22000002861023,75,153.853997802734
5341,"NWCA11-4495",44.37384,-72.17076,"21-Jul-11","NAP",22,228,0.21,55.9,425.85,413.166,402.21,3.680629,15.037378,2.587694,76.653249,4.054054,1.92,16.498,1.667625,57.47835048501,0.6,14,20.8571428571429,"Wetland",3.14,1118.4599609375,10.9300003051758,-0.829999983310699,82.6700019836426,149.68399887085
5354,"NWCA11-1114",38.13537299,-121.9451272,"31-May-11","XER",84,2068,32.27,28.4,1.54,0.965,0.14,1.648679,1.404011,2.750716,0.143266,85.100287,4.35996,20.04,1.174785,31.05035152401,0.94,0,7.06666666666667,"Wetland",3.14,447.579986572266,22.4899997711182,9.10999965667725,100.763330459595,16.5579998016357
5363,"NWCA11-1136",38.13496,-121.95182,"20-Jul-11","XER",952,9313,108,65.1,1.85,0.832,0.19,1.64337,0,4.508903,0.143596,84.032165,3.75927,20.04,6.232051,31.05035152401,0.2,21.04,3.6,"Wetland",3.14,450.149993896484,22.4799995422363,9.11999988555908,100.763330459595,16.5579998016357
5367,"NWCA11-1147",38.11939,-121.94823,"1-Jun-11","XER",993,4844,145.2,32.4,2.45,1.907,1.34,1.6368,0,5.313038,0.172315,87.794371,3.84503,20.04,6.57668,31.05035152401,0.33,0,11.8333333333333,"Wetland",3.14,450.089996337891,22.4099998474121,9.26000022888184,100.763330459595,16.5579998016357
5370,"NWCA11-1163",37.35785,-104.79015,"15-Jun-11","WMT",45,86,1.47,7.2,2228.74,2210.08,2197.63,1.88275,2.036134,0,26.498423,0.860338,0.841613,17.156,70.605104,13.74533333901,0.56,0,20.2729437229437,"Wetland",3.14,544.150024414062,16.6900005340576,0.46000000834465,27.5900004704793,45.9960000991821
5371,"NWCA11-1168",40.43267,-103.32908,"31-May-11","SPL",485,1122,5,52.6,1250.16,1246.62,1244.2,2.06996,0,9.216193,1.349411,8.814241,1.07608,19.687,64.226242,5.64449211651,1,75.2,11.9709523809524,"Wetland",3.14,406.880004882812,18.25,1.91999995708466,9.36333306630453,78.8179985046387
5386,"NWCA11-1258",28.163022,-81.900973,"30-Jun-11","CPL",700,1173,8.32,51,43.05,40.973,40.3,2.55466,23.96102,20.091717,0,52.65119,1.44599,27.581,3.296073,467.05029117006,0.24,25.6,13.2269841269841,"Wetland",3.14,1288.14001464844,28.6499996185303,16.7199993133545,59.2000001271566,139.461999511719
5410,"NWCA11-1581",36.69725,-88.05756,"28-Jun-11","SAP",35,300,18.24,45,142.88,112.238,107.29,4.62196,0,0,83.500717,2.065997,0.629213,23.629,0,0.4551648426,0.18,11,19.7125258799172,"Wetland",3.14,1349.73999023438,20.4799995422363,8.77000045776367,98.1133359273275,128.290001678467
5412,"NWCA11-1382",33.13089,-82.07401,"20-Apr-11","CPL",152,1159,8.6,45.4,94.43,93.51,92,2.584619,25.143513,6.946039,31.716418,27.61194,0.946717,26,6.917336,59.073268917,0.68,5,6.46340852130326,"Wetland",3.14,1155.72998046875,24.3299999237061,10.9899997711182,75.206667582194,80.6660011291504
5438,"NWCA11-1414",33.131789,-82.07375,"21-Apr-11","CPL",112,1100,4.86,44.6,94.39,93.568,91.96,2.583889,22.438466,6.725815,31.740126,30.25186,0.848887,26,7.269605,59.073268917,0.45,12,9.98690476190476,"Wetland",3.14,1155.72998046875,24.3299999237061,10.9899997711182,75.206667582194,80.6660011291504
5441,"NWCA11-1532",42.460143,-88.078255,"6-Jul-11","TPL",311,2319,11.52,16.4,237.63,236.146,234.63,6.063169,14.531879,19.012062,11.975876,21.108559,3.20455,18.75,5.054566,1232.96731395006,0.25,10.02,14.7031746031746,"Wetland",3.14,918.619995117188,13.960000038147,3.39000010490417,50.7299989064535,113.305999755859
5444,"NWCA11-1582",36.81768,-89.09233,"10-Aug-11","CPL",174,1005,70.13,40.3,112.41,100.165,95.49,5.00895,38.587425,1.63652,46.224519,9.072638,0.528183,23.834,0.143554,46.06245156201,0.65,62.6,24.3746598639456,"Wetland",3.14,1296.25,20.3400001525879,8.56999969482422,84.9933319091797,117.645999145508
5445,"NWCA11-1583",36.81897,-89.12296,"13-Jul-11","CPL",171,955,25.4,45.9,94.64,92.672,90.78,5.00752,32.951289,3.123209,28.051576,15.55874,0.972229,24.047,0,46.06245156201,0.42,0,9.84,"Wetland",3.14,1289.10998535156,20.25,8.60000038146973,85.4800020853678,117.869999694824
5451,"NWCA11-1667",30.00232,-92.58569,"5-May-11","CPL",142,1788,26.24,24.6,1.64,0.462,0.1,3.959,96.465517,1.293104,0,2.241379,0.515588,27.321,0,31.638540843,1.5,24,26.5401360544218,"Wetland",3.14,1532.80004882812,25.1000003814697,14.7299995422363,80.4133338928223,109.216000366211
5458,"NWCA11-1690",30.05883,-91.23089,"13-Jun-11","CPL",178,1009,203.4,53.6,0.77,0.487,0.24,3.62398,0,0,0,92.97793,0,26.829,0,34.49089683,NA,82,28.7294642857143,"Wetland",3.14,1553.60998535156,25.4899997711182,14.5699996948242,66.4799982706706,149.586000108719
5490,"NWCA11-1860",45.18187596,-84.06174178,"12-Sep-11","UMW",227,3530,60.8,57.6,261.98,261.05,260.21,3.990259,0,1.463415,14.404592,79.340029,0.402634,16.373,1.463415,25.0276949676,0.37,25.6,18.9666666666667,"Wetland",3.14,763.190002441406,12.3699998855591,0.280000001192093,21.7233333587646,92.218000793457
5504,"NWCA11-1829",46.94445,-68.08077,"29-Jun-11","NAP",11,399,0.25,46.2,225.82,213.583,207.52,2.25584,33.850129,3.301751,39.362618,20.614412,1.5499,15.511,2.871088,24.50834758281,0.54,0,10.702380952381,"Wetland",3.14,1004.04998779297,9.31999969482422,-1.46000003814697,90.9300028483073,163.549998474121
5506,"NWCA11-1833",45.66472,-67.86863,"1-Jul-11","NAP",57,388,3,68.5,122.63,115.953,114.99,2.498709,2.695727,23.45856,52.595354,15.744192,3.15036,16.237,4.445081,26.74941672,0.48,24.84,11.4666666666667,"Wetland",3.14,1111.43994140625,11.289999961853,-1.08000004291534,123.033332824707,120.115998840332
